Player,3P,2P,TS%,ORB%,DRB%,DBPM,BLK%,STL%,AST%,AST/TOV
Louie Nelson,0.09297626683771648,0.619214271564042,0.2816159405634776,0.38214377484076867,0.22343893501059464,0.28861994342809605,0.18355102334112108,0.6243830644459702,0.4889347335722019,0.12399364270733487
Louis Orr,0.24508993444780938,0.5676590456108127,0.5698588656960992,0.6133265931325591,0.4142108738837491,0.5983356149273044,0.34709902026170375,0.548968822021128,0.3424582585482025,0.42294373190217055
Loy Vaught,0.31678547747333596,0.6597107875336607,0.5806661515275626,0.7600542796129585,0.8650361864430303,0.4089353968825747,0.4057584269212909,0.4959563393435769,0.17996319481650006,0.30493286126732516
Luc Longley,0.09297626683771648,0.44914312522093797,0.37970193349340126,0.6878468218814174,0.7389357578283962,0.8043692300682179,0.7025571225906468,0.35800443928458126,0.4155289004659052,0.3406362506959206
Luc Mbah,0.44263285623866827,0.16380550656672868,0.44585271495933104,0.5894817174823476,0.5275328294341248,0.7727261365542167,0.4952099481971606,0.6319508814602862,0.15772057867491102,0.35377404728602524
Lucious Harris,0.5701777436643485,0.2619112740215188,0.3904652558904626,0.38662365900902057,0.3712525166695566,0.2659736158856996,0.22545258992516695,0.619253635032105,0.4554519154254847,0.6795277257693074
Lucius Allen,0.09297626683771648,0.7400673192543702,0.36804262368913543,0.22506825719921625,0.15849946936496231,0.3834519016126557,0.20258863054507606,0.4670003510337991,0.6981307019967389,0.1339733392093457
Luis Scola,0.39009494197077244,0.7088120933783777,0.6602979090264126,0.6492303007473503,0.8174781061088171,0.6372586988577669,0.3949912175660244,0.3925491109951056,0.4232671662514883,0.41278479159826925
Luke Jackson,0.34883927913099017,0.4562345879468685,0.18991226528112232,0.08307935102454653,0.0843139146854851,0.44632261460764266,0.07953900144595173,0.08989661058003048,0.2634564678035227,0.11940879633178218
Luke Ridnour,0.5871556146004696,0.22183819572704788,0.45928443606385405,0.200401988994878,0.2872066431263168,0.22564034405138944,0.3032846329066802,0.6557380927618419,0.787687269765884,0.8294066573531343
Luke Walton,0.5182201866366405,0.14095003374959825,0.28431487231857633,0.5055274354972955,0.5170387367833928,0.5730594728303648,0.36483573668287345,0.5325285498085851,0.668539153601448,0.7270203436755667
Luol Deng,0.5383406411104906,0.48072330777141525,0.5770867048389534,0.4903021924530243,0.5745449122150585,0.675538013041151,0.4415734497351426,0.46651981245401936,0.44254572964569183,0.5436414172945865
Luther Head,0.8174910610580695,0.08060780576612875,0.6738024676612079,0.16086584798004244,0.42208018824998994,0.4724982424263454,0.22936760425565195,0.5774507280376857,0.5813284079671595,0.6387514076236276
M.L. Carr,0.34563769305347464,0.5838600536825611,0.5010334790092486,0.5741387742552431,0.498149118282623,0.7608764494386058,0.3814251420893262,0.8256697521286508,0.3939021371023194,0.3427181781540524
Magic Johnson*,0.4452896403036941,0.6571737175735706,0.9503922377649761,0.507103644824043,0.6222606732972842,0.7873329605824607,0.31533659666086156,0.796840395886405,0.9320765903677777,0.8451483676060068
Mahmoud Abdul-Rauf,0.6088214205814684,0.7359732248421929,0.4186822806059488,0.15337820618385184,0.19313969284268123,0.05901691337415278,0.1339366073742833,0.5033878794268867,0.7190820605564594,0.7301862212295254
Major Jones,0.23916018905044725,0.3975933792694608,0.4787147747729635,0.8189273250838488,0.6957845463376218,0.5795068354106958,0.5780710665923464,0.36241983739410133,0.15312119163290316,0.23161634031008677
Malik Allen,0.2754632120951136,0.47548566312791934,0.20456338578398361,0.6084249602455496,0.5616121092390631,0.5587284363068088,0.6344801875888311,0.237149450084104,0.15127227904908747,0.3140825061273159
Malik Rose,0.30936427752491985,0.3815685196872894,0.37413373651543413,0.7840756605426948,0.7123777029497635,0.7145882670139974,0.5231466468381029,0.6397524769965867,0.29746587325493157,0.24941457376092793
Malik Sealy,0.47377702572097363,0.48420327579483363,0.36373515891220776,0.46289083759969535,0.43590521750255223,0.405060840998205,0.4285432047447265,0.7711937816325792,0.43411053160384727,0.4743764880395582
Manu Ginobili,0.8110248804886799,0.26879173539379275,0.8907709768714682,0.3256635909944951,0.5117063154646078,0.7654967809085296,0.3881161532579045,0.8515701965113934,0.7493732231569677,0.6682556162228479
Manute Bol,0.3701494507205484,0.032405841537229224,0.10975610570769545,0.4974740232129533,0.7290359621104412,0.9931939771131721,1.0,0.1435438884014682,0.060730087036774245,0.16553902402844844
Marc Gasol,0.3972164979817577,0.5786207027904732,0.8249176183225915,0.542228618860015,0.783724162925852,0.8977008809118244,0.7371646801084007,0.45248090725530327,0.5840700701636016,0.5935072380836621
Marc Iavaroni,0.09297626683771648,0.2353999041269015,0.4062029688736444,0.6261886920233091,0.5969377493332741,0.7189249880102739,0.5043488529562851,0.2961682758414586,0.3032384670946886,0.3230900142570638
Marc Jackson,0.30486202333532425,0.5463412495869125,0.44765046500606376,0.737722255971772,0.6196027408698648,0.20165607477080083,0.42026454479698905,0.2497721070519583,0.22516845911584893,0.24988266395629175
Marcin Gortat,0.24042301591956808,0.6176167876056631,0.8838549704536369,0.7467007376648551,0.9050198028596109,0.8121324347532796,0.7206680741136159,0.24227734366254805,0.17464296546577657,0.322125170337068
Marco Belinelli,0.8207134834591094,0.14872810089864605,0.7263423065933544,0.1200337947460343,0.32805244182419463,0.1536546262844664,0.15871232723696954,0.3892724695641637,0.43756617483147886,0.5964526144597659
Marcus Banks,0.5583874948918377,0.24983792744687866,0.5921539297146856,0.20600470193511888,0.3108715031688805,0.28812317435192913,0.37068102064692565,0.7638826964871744,0.6965554926942978,0.624368355766512
Marcus Camby,0.28958809522206885,0.3466899462477798,0.3540797692487053,0.8173400733022111,0.9392313243475398,0.9712910138085553,0.8461912168434935,0.6055208016253334,0.39721476088905655,0.55005772647385
Marcus Fizer,0.36835841395179175,0.6688452440188617,0.24522364737801033,0.5799733636118138,0.7364157532100408,0.15149889612606166,0.4299047686031196,0.31972781010981527,0.4217746618896541,0.3120506193910818
Marcus Morris,0.7642331185080682,0.2097906335639284,0.5346686336088782,0.4225273911041064,0.5574401937605769,0.3925032634953246,0.3624571552390626,0.4301585245667345,0.3162951917413148,0.5148929779414364
Marcus Smart,0.7045178494270443,0.0574287919307668,0.24162526389428546,0.3988445246586797,0.41734919763296063,0.738599205455468,0.4226505400538994,0.834233717086054,0.6332526291313784,0.7473773992845855
Marcus Thornton,0.8591196138543364,0.3074758361150744,0.5673053299313795,0.39485343882698815,0.3954761068313767,0.11498332646990762,0.23881963274562906,0.6201656296257212,0.3922427888784621,0.526399809224796
Mario Chalmers,0.7183725737580802,0.07098941332124314,0.758444454422905,0.15793488120816568,0.34843972673090357,0.5611087662032773,0.2668717215527092,0.8709410851950043,0.699995560909864,0.7012945615504775
Mario Elie,0.6058607881717561,0.12173729000635244,0.9271788806344655,0.349881814397173,0.3274844004657362,0.5643772338522252,0.25681885403323,0.6115930173400745,0.5476362843247001,0.6789458658161419
Mark Acres,0.3187353073657935,0.12484473645142938,0.7687810029173963,0.8158556732032711,0.6838969866111966,0.46697098666451814,0.4352690499572861,0.2832486665499648,0.0900656183654764,0.2797321906871712
Mark Aguirre,0.48595876216586725,0.8675895107557615,0.6828371501869155,0.5702889442176525,0.45569579311021,0.21808656879025135,0.32028318509047027,0.32822635796225963,0.6027537561038488,0.47721533020616685
Mark Alarie,0.4105108843467189,0.6824756692777755,0.46017038413502975,0.6753916273421505,0.5445796622912894,0.2752432057500901,0.4610918798989723,0.3046455601611775,0.34204050451079976,0.45334810957537186
Mark Blount,0.33987722103101703,0.4621475247690118,0.7104601540985225,0.6044016935612582,0.6173920547785401,0.6539504962594727,0.6760884908099256,0.3461119457168806,0.1938348794649114,0.21020190389009855
Mark Bryant,0.20371505570808168,0.35682110328242356,0.6558723347989727,0.726131848348571,0.620177283963486,0.4563556362070099,0.4276742167754302,0.34967635954262305,0.14906472624363698,0.2864681303666232
Mark Eaton,0.09297626683771648,0.1139350420084381,0.3939986321231279,0.6764613192017727,0.8084863634717758,0.9911902160828391,0.8861414034555822,0.17418895158130626,0.10597023573900763,0.24250299594564728
Mark Jackson,0.524115053048867,0.18704548842253851,0.5198772159010283,0.3752655226299447,0.42568262358870246,0.3493663773025785,0.14343932458687866,0.6920517263318762,0.9257309502901212,0.8963915748244218
Mark Landsberger,0.09297626683771648,0.4786897756488162,0.3576358868285754,0.9773275696530215,0.8892497778849144,0.16896148138977493,0.29212889897708116,0.20120034380873292,0.1065159775185959,0.19588012197190963
Mark Macon,0.414196636761257,0.38391253266372505,0.08953069875139277,0.3762741121832096,0.20225667967073724,0.6094151826940611,0.16855297699920282,0.9319940782384601,0.48961744280552716,0.5163874202637218
Mark Madsen,0.23620728928754875,0.07367018150482896,0.23706956721614103,0.8748928701087808,0.5003521136834853,0.6013590975332203,0.511797928367299,0.31337598276429557,0.1236682186504714,0.3453007351533535
Mark Olberding,0.24636263345139467,0.3722310332953653,0.8729639927372878,0.5402045402024931,0.6339494733879563,0.5897344888268956,0.3005310518379217,0.3371028462645344,0.4819388841009757,0.4786187395184826
Mark Price,0.7306768960686483,0.42451374455655344,0.8991980322536526,0.2377218020612686,0.24811389825347074,0.13836315794469828,0.14878362067540887,0.6912773507352866,0.892132959789085,0.8286115165594785
Mark West,0.09297626683771648,0.3471947378937542,0.9065252041462771,0.7820057083963342,0.7514014672681748,0.7717132400939777,0.76160911408982,0.19849086080716352,0.07558558507806692,0.16224944326300914
Markieff Morris,0.570631638933363,0.523869083429255,0.46746294892636703,0.512013545408768,0.7018399859853808,0.6435867617203619,0.5674861033538634,0.6132407844361772,0.4100120638518775,0.381108003151402
Marko Jaric,0.5725850902821465,0.10197688349266296,0.29077919615994174,0.3078251214778057,0.36425095712580013,0.6041392358326211,0.39722248871244925,0.8471278430623153,0.7124456448849539,0.744481132267882
Marques Johnson,0.2863651924206732,0.8646552032163366,0.7801429822820021,0.6900527089336217,0.5407808640400189,0.6347536448485336,0.4790326906291156,0.5902206894589634,0.5771824446684442,0.571576848075162
Marquis Daniels,0.43694999359379716,0.46629914051877924,0.33563984192987756,0.47092056505811786,0.3866828243765381,0.619003181935067,0.3954594316286321,0.7478987699364854,0.5045584335855218,0.5754653463306082
Marreese Speights,0.4712411173524414,0.7228288410757886,0.5433780089734287,0.8230765186369474,0.7984762349141323,0.2616559322955708,0.6644496230796264,0.23204212795596318,0.22427582042510869,0.26694422140378476
Martell Webster,0.8170610000053142,0.05793369023004649,0.7872434076369252,0.3120103523242274,0.4939259322722714,0.29848765610630146,0.4031157762580024,0.31494101825926907,0.2081325803941454,0.4346248051451492
Marty Byrnes,0.35324657340953336,0.4225850602091624,0.4767588340432513,0.5577417146372463,0.3084566025062394,0.18274329418107033,0.22460221165967378,0.274040117398929,0.46726949615223173,0.567843203918101
Marty Conlon,0.3422215016731837,0.5267172005988474,0.7722120400313214,0.7168485872190851,0.6190804388512179,0.2525072926456225,0.37658505244405416,0.32278226326358067,0.35715820399514653,0.35042240586019846
Marvin Barnes,0.09297626683771648,0.6281155248773127,0.21345468324747124,0.6854091279638204,0.7417405217544606,0.6845700020781537,0.6378644698199366,0.603821655656015,0.38799794731019527,0.2994235110272792
Marvin Webster,0.2256706784355634,0.3104846249362167,0.5659761633732691,0.8623886359850386,0.843518623524528,0.8576849935564618,0.728800918220528,0.20017825918679638,0.24351260072112052,0.2681357455821458
Marvin Williams,0.5991584935414445,0.20066897638263903,0.7095242705225883,0.47230917360261215,0.6393380792711473,0.47483776547402545,0.5166616079055371,0.4297323025276594,0.2418045233742854,0.5192883987753367
Mason Plumlee,0.09297626683771648,0.5156335552445612,0.8754066384140968,0.7558289599484762,0.8281507623501079,0.866704663153186,0.7079558648769284,0.5648198211948112,0.5562730335013985,0.5710968468705229
Matt Barnes,0.7212733493623025,0.10652828667941666,0.6938875196326173,0.5021771625337629,0.6515014363596777,0.6776402005740374,0.5396301603721926,0.527411202482291,0.4472451875847498,0.546749833651742
Matt Bonner,0.8344487177677378,0.07414196432505467,0.9042641341374208,0.49970894413095296,0.5965112745012217,0.42002707918710147,0.46896385863035334,0.30129848158381045,0.18379741362210666,0.7279989777854551
Matt Bullard,0.8721552372252186,0.06913973514744776,0.6663979822838886,0.3716506075076775,0.4698544688921391,0.17641069574879154,0.40354000538928253,0.287287127276628,0.3469690768473705,0.652223083866527
Matt Carroll,0.7158915148016495,0.14666732437484803,0.5650684950276295,0.22641748430107578,0.45268439871563193,0.18227128704419865,0.3198658383541452,0.5098182390880048,0.21329800780461822,0.4090642892611315
Matt Geiger,0.3196695893906459,0.601866624454328,0.7314085272065207,0.8280178033952533,0.7562505705990547,0.40131619060088913,0.6070372207634118,0.39475749604601035,0.14675633743019442,0.20179954369329206
Matt Guokas,0.09297626683771648,0.21427737601832436,0.5419836141264767,0.09799872016352533,0.10715506324575505,0.3989562219323616,0.12323945286846374,0.12847903954015788,0.5923634602405309,0.05420141116100064
Matt Harpring,0.438839883957727,0.5452822357870052,0.7109160796186521,0.6988792898184433,0.562756137941716,0.3264968762682358,0.26553372241198525,0.4938735538127065,0.33499633051752603,0.3518435862653871
Matt Maloney,0.7926579187861521,0.028622216425378245,0.6294612410253566,0.11396721442471291,0.2099070358166261,0.17597464537824645,0.11848284142133403,0.566873811188674,0.6296702409205437,0.7357943783813984
Matthew Dellavedova,0.7409027139102687,0.03346523887714224,0.45524885393233294,0.22885986119075521,0.24911594736882553,0.1315976612434019,0.13888362712285493,0.345223627967576,0.7386774703428586,0.8555937382040969
Maurice Cheeks,0.32448573152307686,0.4288997619162014,0.853573222949126,0.251874386902986,0.23963977454286794,0.6406016023171555,0.2585739791656959,0.8917285085228104,0.8090754671384206,0.9009645473336827
Maurice Evans,0.685529118647488,0.15523792466599662,0.6770933211432056,0.5115448613673675,0.3045582048243305,0.2378291233166468,0.30662971228125396,0.4235844398757729,0.16952345711291755,0.580500038174835
Maurice Harkless,0.5647989304579945,0.19974189663190117,0.6315116408045431,0.5264069319658595,0.46885276825965344,0.6900622811417491,0.6099608420955964,0.7247165677705157,0.1572990719172131,0.35522860098641906
Maurice Lucas,0.24550787444483885,0.7457824587602168,0.5382983243830884,0.7395455171060417,0.8756950743159859,0.6482736963557355,0.48562336318901905,0.32773958968447925,0.4539665660039166,0.32722464214802005
Maurice Stokes*,0.09297626683771648,0.6034313850314121,0.047789622060862104,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.020846696600384865,0.05420141116100064
Maurice Taylor,0.28287560411401796,0.6802622352839078,0.3390353331469582,0.5698139146259282,0.5757446433312412,0.24889581382605752,0.508333466236113,0.25900505558959835,0.3140942363174454,0.24793682456122684
Max Zaslofsky,0.09297626683771648,0.8433383605790794,0.08846013092121212,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.020846696600384865,0.05420141116100064
McCoy McLemore,0.09297626683771648,0.55022886297792,0.1511612274075193,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.31920240011037915,0.05420141116100064
Med Park,0.09297626683771648,0.3109234432624335,0.15563116692633772,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.020846696600384865,0.05420141116100064
Mehmet Okur,0.6273549494296444,0.38529186929961917,0.7941422139883398,0.6614131812210181,0.7969662198132875,0.5672417205789895,0.5921585766850019,0.23778748594914143,0.38747097739121716,0.42757363016099204
Mel Counts,0.09297626683771648,0.7391285973229549,0.22160663570581648,0.12254795219536191,0.13207852369921258,0.5998935547990834,0.16283542151533945,0.10900812685739304,0.42953219356673833,0.05420141116100064
Mel Hutchins,0.09297626683771648,0.28030468762903216,0.09590579487238822,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.020846696600384865,0.05420141116100064
Melvin Ely,0.09297626683771648,0.35916682531641253,0.33379970596523234,0.660443095816855,0.5988279954605185,0.46221607559481914,0.6530745834198037,0.2125608045579901,0.23703211771915272,0.2574816656019075
Melvin Turpin,0.22188855018346476,0.7104554164560084,0.774952754553461,0.7231294384622363,0.6625751012968102,0.6045621749050578,0.675614324916526,0.27614328166167734,0.09373447229175814,0.17637305468893066
Metta World,0.6558471370762482,0.25815194511252537,0.39089769090102466,0.41932485651758744,0.47794039539616084,0.7533279636803276,0.4914119385796445,0.8742947550656164,0.5393849798597012,0.558323014026344
Michael Adams,0.7404242972934395,0.2559827404809283,0.6714145539665795,0.21952468357778934,0.2711582680174632,0.2474296252039242,0.13975424909688636,0.8014327509301382,0.7988681723510166,0.8640260590342507
Michael Beasley,0.5368555765222581,0.7453594558971549,0.4688280696046456,0.48844247230196797,0.6936202066172599,0.25192785422234887,0.562379045512453,0.38425877866460556,0.3656749432835488,0.2806470812850298
Michael Brooks,0.2824170443752877,0.660254523335025,0.5471685509877284,0.7633021533858578,0.5951006838516865,0.5742312962553894,0.3493648764687968,0.6535034026722805,0.4644796892072508,0.48655495395586384
Michael Cage,0.09297626683771648,0.2487935216193311,0.730940084779791,0.8730215376943875,0.8243675552912686,0.785764146823469,0.5477883153391245,0.5988914212031982,0.1267722679033053,0.3893304689850046
Michael Carter-Williams,0.5030569045085443,0.49570984912806304,0.20091322504495296,0.36090113285891556,0.6141391138718367,0.6997871477373828,0.5235939398362704,0.8161719998027184,0.851219119422612,0.6382081838568715
Michael Cooper,0.5133329863855917,0.23599801101138068,0.7191112058751588,0.3743093561279161,0.3325837413063675,0.6725955054777155,0.4752185570466827,0.695812230188543,0.6379111102189989,0.80536347742198
Michael Curry,0.421066888719868,0.09082769452227167,0.5621364012972059,0.19705987679847964,0.24864815065618295,0.40432059741146,0.2071749107745541,0.4164263030314713,0.34522397506294683,0.6349420489228697
Michael Dickerson,0.6757253024667308,0.3336989426373952,0.5476816976695655,0.2987638494997488,0.21113514205999095,0.1552783642720539,0.36344975453784556,0.4759260940983583,0.49695342773262347,0.5197419189452115
Michael Doleac,0.2146516027189528,0.45093317326106497,0.20399687091154872,0.6386367957843035,0.6995007597293879,0.4242366625450781,0.5774149079551038,0.33123705983289803,0.1913802889434855,0.35136435823544965
Michael Finley,0.6733556557894366,0.41770181189590305,0.5895802585704366,0.3444974285005332,0.4316167161490172,0.3329663888779405,0.31037384666917034,0.41943244959733983,0.53608579046955,0.6890979893045907
Michael Jordan*,0.48112009581519544,0.9224065876085679,0.8444732741897163,0.4488106495680773,0.5585372370273872,0.7330159587266509,0.5141867830511058,0.8929462182393444,0.7507190958299307,0.6746671070976695
Michael Kidd-Gilchrist,0.3062260602657353,0.3663829785925726,0.5203287072592249,0.6096078608652393,0.7464349201193556,0.7583470807472956,0.6428773847480789,0.4359456155643041,0.27255585649306857,0.5277850739562244
Michael Olowokandi,0.09297626683771648,0.4076153596756888,0.16047143371827968,0.6609860666345073,0.8151907951032848,0.6451508595611581,0.73409646366252,0.23312711211213025,0.10184587875422299,0.1647183034023021
Michael Redd,0.7815107586583547,0.5567326689502823,0.8024854883437703,0.36492191509889627,0.40972133109225983,0.0822185671290527,0.15569027636529012,0.49115433491963123,0.46582564912900765,0.540721513993573
Michael Ruffin,0.09297626683771648,0.01735872632400607,0.10803864020097113,0.9246578720482017,0.708976516562019,0.8327547621910483,0.6442937638326358,0.5960718994751513,0.18198846016153783,0.3658905314870784
Michael Smith,0.29615997916146414,0.20158736423060292,0.7348688723960876,0.8569062894114551,0.8216254648825159,0.7768417307148954,0.5313081513530009,0.5601360322191639,0.4030749405665459,0.5072177224118777
Micheal Ray,0.4124639285011019,0.651251048902233,0.30316477615037885,0.5130913877833553,0.4974961672241929,0.8378640008564571,0.32079656068509516,0.9490831264397219,0.8064229150830393,0.7077696600190393
Micheal Williams,0.38341480335633066,0.4293930712802106,0.8613818360010965,0.3538050072132352,0.2732389143419888,0.38828624933690997,0.301830339578544,0.9204395254051148,0.8774990971848767,0.7955608848166289
Mickael Pietrus,0.8275688400565463,0.09309544208196469,0.6857632824802258,0.3875789832368086,0.47842674524379014,0.39203216158300447,0.5186273567085612,0.5042035717569127,0.15990750647029822,0.3027241004246512
Mickey Johnson,0.3163191250334914,0.7079085286257969,0.48234812815982764,0.7273964946855925,0.7247479404679841,0.7123346335643375,0.5137356299120891,0.6501817175316587,0.5704591499953041,0.3378447925166883
Mike Bantom,0.23957963494132067,0.6404271685842384,0.43460902245547883,0.6905703529733505,0.60630590563237,0.5762817651589898,0.49721511096058657,0.44815497899235085,0.42022116684293626,0.23333298731881474
Mike Bibby,0.7423596207810589,0.23697275669470114,0.6633138903505623,0.1736039179974709,0.3201164352095864,0.18481121915755688,0.18449867451015747,0.5921597561627814,0.7795979062526343,0.8070799766293683
Mike Bratz,0.4805894582811695,0.405162756779949,0.21624209548831508,0.32877273666641826,0.24574293085741244,0.26928588847395324,0.18805214364887787,0.7838403515306636,0.7134934998269942,0.7353665866243246
Mike Brown,0.20961215221897897,0.20203745732726675,0.45118957360959056,0.7877243026216146,0.7184732259362689,0.6357266909292316,0.42487084828631855,0.31433997515990086,0.14483289458696974,0.26212206784038783
Mike Conley,0.6833385644216237,0.2906552067402113,0.7077714888135151,0.15223444748309367,0.33705349217977504,0.36133660822697433,0.26990261854154723,0.7890146139971708,0.8049653281184592,0.8360784517539801
Mike Dunleavy,0.6886436657886423,0.21794057210894294,0.7670406320505107,0.2817428436578725,0.5099940276403715,0.34701771104433154,0.3395671317476602,0.4635292259034583,0.5798500894701935,0.6360230616926756
